artifact_path,lineage,recording_or_cell,accessed_live_range,stimulus_accessed,spikes_or_targets_accessed,model_predictions_computed,NLL_or_metric_computed,used_for_training,used_for_model_selection,used_for_architecture_decision,only_hash_or_metadata_access,classification,evidence
.local_archives/20260905-pre-audit-cleanup/recoverable-content.zip!output/real_data/schottdorf_factorized_ln_67_4_smoke_seed61001/validation-predictions.pt,.local_archives\20260905-pre-audit-cleanup\recoverable-content.zip!output\real_data\schottdorf_factorized_ln_67_4_smoke_seed61001,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=2ed742d3091e1b7af71bc5bf7e58df01ba2aae1a7fbdc67e22cff6d3ab274abc; field paths=logits_raw;logits_trained;probabilities_raw;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_4/model-trained.pt,zero,67#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_4/model-trained.pt,aligned,67#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_4/ln-trained.pt,LN,67#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_4/cnn-trained.pt,CNN,67#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_6/model-trained.pt,zero,67#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_6/model-trained.pt,aligned,67#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_6/ln-trained.pt,LN,67#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_6/cnn-trained.pt,CNN,67#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_7/model-trained.pt,zero,67#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_7/model-trained.pt,aligned,67#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_7/ln-trained.pt,LN,67#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_7/cnn-trained.pt,CNN,67#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_14/model-trained.pt,zero,67#14,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_14/model-trained.pt,aligned,67#14,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_14/ln-trained.pt,LN,67#14,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_14/cnn-trained.pt,CNN,67#14,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_21/model-trained.pt,zero,67#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_21/model-trained.pt,aligned,67#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_21/ln-trained.pt,LN,67#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_21/cnn-trained.pt,CNN,67#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_26/model-trained.pt,zero,67#26,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_26/model-trained.pt,aligned,67#26,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_26/ln-trained.pt,LN,67#26,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_26/cnn-trained.pt,CNN,67#26,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_33/model-trained.pt,zero,67#33,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_33/model-trained.pt,aligned,67#33,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_33/ln-trained.pt,LN,67#33,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_33/cnn-trained.pt,CNN,67#33,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_34/model-trained.pt,zero,67#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/67_34/model-trained.pt,aligned,67#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/67_34/ln-trained.pt,LN,67#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/67_34/cnn-trained.pt,CNN,67#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_3/model-trained.pt,zero,68#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_3/model-trained.pt,aligned,68#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/68_3/ln-trained.pt,LN,68#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/68_3/cnn-trained.pt,CNN,68#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_4/model-trained.pt,zero,68#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/68_4/model-trained.pt,aligned,68#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/68_4/ln-trained.pt,LN,68#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/68_4/cnn-trained.pt,CNN,68#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
